nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0.0,0.0,0.0,0.0,0.0,0.0,0.41107675,0.13224085,0.0,0.0,0.377522,0.20769496,0.66659486,0.21762475,0.37579983,0.21302864,0.6844402,0.27845672,0.47643217,0.16115531,0.0,0.0,0.4589115,0.4594036,0.60917133,0.45745054,0.49748185,0.6654969,0.4333916,0.6444617,0.7614461,0.81293124,0.44213942,0.8029696
0.0,0.0,0.0,0.0,0.0,0.0,0.3416015,0.13213351,0.0,0.0,0.30080324,0.2097206,0.61919427,0.21932712,0.27478442,0.22415435,0.6474187,0.2920592,0.40119612,0.17504661,0.4211875,0.2487598,0.39755988,0.47050405,0.5568414,0.46792912,0.46927857,0.68019843,0.3906247,0.6579938,0.7532885,0.83069533,0.4146481,0.81737965
0.0,0.0,0.0,0.0,0.0,0.0,0.3281333,0.13271701,0.0,0.0,0.28352112,0.21076113,0.6098562,0.22070524,0.23655125,0.22783542,0.6455341,0.2973028,0.0,0.0,0.42328757,0.26552188,0.38540813,0.47161934,0.5466479,0.46933773,0.46698567,0.6810028,0.38413283,0.66061056,0.74393237,0.832102,0.41183153,0.81842077
0.0,0.0,0.0,0.0,0.0,0.0,0.28943706,0.14604491,0.0,0.0,0.23489343,0.22577474,0.5716346,0.22634238,0.18183868,0.26375228,0.6634834,0.2839807,0.0,0.0,0.5322091,0.19417028,0.36534044,0.4792927,0.5289282,0.47750893,0.46965423,0.68626714,0.3837628,0.6697541,0.72548574,0.8305656,0.399725,0.83002186
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3998426,0.14069553,0.21427862,0.22950813,0.5503488,0.22785863,0.19748,0.2748834,0.7164897,0.28759047,0.0,0.0,0.611732,0.21361794,0.3585073,0.48199484,0.5222388,0.48056448,0.4803542,0.6928412,0.41797572,0.67765445,0.7382092,0.85234535,0.4115689,0.8385647
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2185175,0.2176919,0.5349416,0.23266807,0.34918663,0.20992295,0.77448094,0.29371798,0.0,0.0,0.6867555,0.20667428,0.3493656,0.47968242,0.51714563,0.48647204,0.43866152,0.6825373,0.4578041,0.68024,0.6360955,0.8183776,0.43682602,0.85255957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40530947,0.13881515,0.2159888,0.22105965,0.54518914,0.2338682,0.35479286,0.22389783,0.7931527,0.29913682,0.0,0.0,0.72364587,0.19999228,0.3404768,0.47745243,0.524423,0.48437408,0.4273531,0.6771416,0.4870464,0.67638314,0.582367,0.82579976,0.46816945,0.86389154
0.0,0.0,0.0,0.0,0.0,0.0,0.23649658,0.14227223,0.40232182,0.13910714,0.1956076,0.2174007,0.5155591,0.23686442,0.32896027,0.194699,0.79298604,0.28223297,0.0,0.0,0.73659885,0.19113305,0.32817772,0.48512518,0.50869095,0.4924546,0.4265129,0.66948473,0.49445304,0.65674907,0.5171799,0.83436006,0.52359,0.83326435
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4098536,0.14119597,0.22309381,0.21617706,0.5300031,0.23552348,0.37547275,0.20508552,0.78958875,0.28710663,0.0,0.0,0.73044884,0.19910741,0.34726024,0.48429653,0.5204177,0.49011707,0.42723462,0.6813152,0.48395017,0.66916144,0.53218895,0.8517714,0.5166266,0.8446687
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40059885,0.13652612,0.19309328,0.22171254,0.52125585,0.23335516,0.25174773,0.22165819,0.8091391,0.281273,0.0,0.0,0.7504344,0.19601773,0.3246,0.49070323,0.50616616,0.49446887,0.41119835,0.68060136,0.48871943,0.6644527,0.49804974,0.8465366,0.49933335,0.83397627
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4051812,0.13188705,0.20279503,0.20983864,0.50880986,0.23548974,0.32779977,0.19191572,0.8156304,0.2826437,0.0,0.0,0.76674604,0.18021178,0.31927043,0.4817374,0.4891186,0.4911221,0.40386468,0.68669784,0.4771533,0.6774267,0.48681852,0.86347026,0.48225307,0.8536115
0.315958,0.1061297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30616575,0.22248903,0.44658548,0.21314172,0.61878294,0.26690942,0.697013,0.25256008,0.7409555,0.18462987,0.5765401,0.15756494,0.3599785,0.47928086,0.45480785,0.4767347,0.3606473,0.66981995,0.48949492,0.67157155,0.44259134,0.85405374,0.49135545,0.86756325
0.33469546,0.10980528,0.35207117,0.10067146,0.3078746,0.09893482,0.0,0.0,0.0,0.0,0.44521388,0.2212777,0.2746268,0.19089141,0.7317666,0.27847236,0.3574151,0.19124451,0.7383229,0.17374499,0.4934974,0.152691,0.4454423,0.47663343,0.3551624,0.4694384,0.38611203,0.66340744,0.46030125,0.6750688,0.4226631,0.8445763,0.45975906,0.86275
0.33729756,0.13295299,0.0,0.0,0.32095638,0.11911326,0.3092916,0.12858675,0.31434405,0.12738958,0.24415569,0.22196072,0.48963466,0.22556923,0.48595828,0.26523843,0.75293833,0.2763544,0.6805963,0.17319317,0.6596275,0.17337917,0.30859396,0.46909735,0.47707948,0.4765585,0.2846861,0.6366135,0.48176157,0.66951305,0.34652784,0.78924865,0.4625092,0.8576708
0.3337976,0.13284832,0.34710595,0.119489245,0.31621253,0.119117215,0.3160669,0.12865467,0.3106031,0.12759255,0.25242358,0.22160685,0.4884335,0.22520098,0.48415482,0.26524752,0.7522331,0.2742895,0.6813206,0.17451096,0.6555873,0.171061,0.31268787,0.4691128,0.47351864,0.4765457,0.28347585,0.6352311,0.47841758,0.6700215,0.3465279,0.7917204,0.4562791,0.8591917
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43050724,0.13074347,0.20892945,0.21761243,0.53428054,0.23309293,0.40950492,0.23269634,0.7600454,0.27052945,0.0,0.0,0.6459106,0.1703137,0.28601706,0.46532065,0.5009556,0.47538793,0.2706599,0.63778436,0.48914242,0.66396815,0.30057886,0.80032617,0.4589619,0.8599563
0.35618177,0.12889443,0.3727026,0.11607055,0.3310967,0.1174254,0.39176178,0.12487135,0.30710012,0.12614429,0.47719172,0.2173594,0.326041,0.19526932,0.72031057,0.27999872,0.36460766,0.21066101,0.6917395,0.18027397,0.5541872,0.17250238,0.45025855,0.4621256,0.38472214,0.45686007,0.32461554,0.6360691,0.47071627,0.6539024,0.31101727,0.80866164,0.4520321,0.84644276
0.40305594,0.12303285,0.42267492,0.11136999,0.37727386,0.112722255,0.4451488,0.123347275,0.3525502,0.124839805,0.5198559,0.21390057,0.38101763,0.1994457,0.75669026,0.2942753,0.42095944,0.23325984,0.69315356,0.20482513,0.5784246,0.19119936,0.48901337,0.46442235,0.44079137,0.45830378,0.32972863,0.6429673,0.5199602,0.6577642,0.3059064,0.83716536,0.4883731,0.84875554
0.4486152,0.11498823,0.46614417,0.10306899,0.42529306,0.10432701,0.48606732,0.11888344,0.40693852,0.11979058,0.5674099,0.21203023,0.4364531,0.19636561,0.7703319,0.3034647,0.4975629,0.24478441,0.7082575,0.20949304,0.5757754,0.20311156,0.53529894,0.4612133,0.4839575,0.45306307,0.37356248,0.6420942,0.54428196,0.6528771,0.3092627,0.8422622,0.50791115,0.8504173
0.48885775,0.10538331,0.50489944,0.09480572,0.46420038,0.09589735,0.52584404,0.11723967,0.4442279,0.11770439,0.60530645,0.21719885,0.47792068,0.18950678,0.79054075,0.31036815,0.5363663,0.22877598,0.71695375,0.21262375,0.6057802,0.20781793,0.5584924,0.46581396,0.5095956,0.45191157,0.4024491,0.6531446,0.5708367,0.6546464,0.32441232,0.8629355,0.54989624,0.8626837
0.5078571,0.11433377,0.52304673,0.101750806,0.4854592,0.103731155,0.5422879,0.11746437,0.4702221,0.11986361,0.6282557,0.21367034,0.49248365,0.19530529,0.8109432,0.31378496,0.5357289,0.2401825,0.73783445,0.21358015,0.60725623,0.21235503,0.58531755,0.46916223,0.53554225,0.45896035,0.40210992,0.649529,0.5993916,0.6633113,0.31139526,0.86461735,0.56883764,0.85931915
0.55586094,0.106946945,0.5721414,0.093849376,0.5283232,0.09721951,0.0,0.0,0.5081934,0.12017193,0.6896548,0.21551633,0.5239032,0.19165127,0.8323697,0.32633343,0.52480036,0.2336057,0.7685638,0.22677784,0.6432639,0.21118176,0.6283728,0.4736046,0.55381453,0.46199352,0.45471585,0.6515561,0.6195038,0.66106033,0.35629976,0.85911506,0.57623714,0.8518943
0.57989115,0.13890056,0.59208477,0.124732904,0.5649293,0.12698968,0.0,0.0,0.5651212,0.13315697,0.7092087,0.22272149,0.55646974,0.19750234,0.8289717,0.33837172,0.51775366,0.25062543,0.78344166,0.23996186,0.6570983,0.225122,0.63952285,0.47820058,0.5869642,0.46671516,0.43599495,0.65643996,0.6714412,0.67038655,0.3131205,0.8543794,0.6305603,0.8538044
0.0,0.0,0.0,0.0,0.0,0.0,0.581633,0.13289046,0.6479424,0.13674293,0.5440022,0.21148163,0.74544173,0.23951928,0.6230299,0.28843266,0.8490544,0.3478409,0.78507346,0.23970342,0.77331954,0.23781651,0.5258426,0.47447804,0.704466,0.4805685,0.39218357,0.6602282,0.7640037,0.6600254,0.26035085,0.8594796,0.706728,0.8568783
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6919392,0.14688197,0.5321107,0.22578067,0.74435407,0.25962275,0.63442445,0.28162166,0.8453871,0.35794568,0.8137624,0.25808874,0.840997,0.25950232,0.5196219,0.5016641,0.7084944,0.5090412,0.3907879,0.6654046,0.7936917,0.6540923,0.24842738,0.8651366,0.7319293,0.85335386
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6941462,0.15600683,0.5534504,0.23829018,0.7292437,0.28397924,0.72042423,0.25489137,0.8442539,0.38202766,0.0,0.0,0.8644572,0.31193218,0.5083705,0.51964915,0.68111646,0.52949303,0.39361036,0.6772814,0.81138974,0.6498855,0.23689736,0.8549026,0.741089,0.8575828
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6936038,0.14956065,0.55729806,0.23154984,0.72473145,0.27632508,0.7055907,0.25311756,0.84121954,0.37507254,0.0,0.0,0.86253583,0.30863893,0.52110887,0.51641995,0.6889358,0.52293754,0.3761301,0.6877572,0.8098401,0.64981604,0.22416031,0.8733576,0.7414896,0.8454413
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6970059,0.14853026,0.567313,0.25087655,0.7405094,0.2620124,0.69596326,0.3430128,0.85158986,0.38951248,0.829525,0.2595734,0.8730888,0.27926904,0.50230396,0.5197424,0.6801532,0.5144838,0.36049175,0.68611014,0.8229689,0.64150417,0.19097799,0.86861014,0.7351664,0.83686274
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7038524,0.14416151,0.5294249,0.2289108,0.75386167,0.24990013,0.54055345,0.26785555,0.8407153,0.3303586,0.0,0.0,0.8413137,0.24664201,0.49160492,0.50227237,0.6918107,0.5046973,0.38100582,0.6814111,0.8134503,0.64172274,0.18489258,0.8676664,0.7450754,0.83697325
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64718986,0.12685709,0.61865944,0.23935957,0.7172106,0.22442798,0.72590154,0.33749554,0.8299577,0.29022002,0.8146278,0.34971496,0.84221214,0.23772682,0.5168935,0.50442845,0.6477277,0.49007553,0.37776607,0.6775955,0.8104204,0.6324469,0.17710409,0.8671467,0.73922646,0.83492637
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6328096,0.12306781,0.7077782,0.23826686,0.6517793,0.21995293,0.788616,0.38976666,0.74949414,0.3601713,0.8533292,0.333553,0.8760702,0.3242728,0.5610265,0.53116006,0.59329975,0.5111572,0.36944804,0.68575764,0.7824293,0.6398421,0.17930312,0.8771782,0.72736025,0.83429056
0.6722078,0.14153494,0.0,0.0,0.0,0.0,0.0,0.0,0.62689966,0.13441762,0.705503,0.26515156,0.6371371,0.2107778,0.7922687,0.40088943,0.7004739,0.24733971,0.8473396,0.33995238,0.82185936,0.22186373,0.563832,0.52476686,0.5870847,0.49628857,0.37488776,0.676976,0.77167284,0.64372134,0.18241625,0.8707723,0.71200347,0.83589894
0.67199475,0.13423829,0.0,0.0,0.0,0.0,0.0,0.0,0.620278,0.1293333,0.7004887,0.25798935,0.62647516,0.20446545,0.7836555,0.38649014,0.69594836,0.24991782,0.8402541,0.29889175,0.8224612,0.20517896,0.5513442,0.5354232,0.5692379,0.5052902,0.37409765,0.6844307,0.7569308,0.63933384,0.18355256,0.87392616,0.70103616,0.8377108
0.0,0.0,0.0,0.0,0.0,0.0,0.69260186,0.14901792,0.6347038,0.14383326,0.7151472,0.2433198,0.6377464,0.22470812,0.8278018,0.3133659,0.6945857,0.2894739,0.85247606,0.25415874,0.0,0.0,0.5585329,0.52996576,0.5775098,0.50949675,0.37878093,0.67716277,0.755205,0.63904154,0.1821039,0.866069,0.6983158,0.8389785
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6261202,0.13617906,0.6719335,0.24720459,0.6641393,0.23850423,0.78217864,0.36415341,0.77456445,0.34814954,0.8516752,0.27264172,0.8766325,0.281686,0.53796446,0.5397019,0.59905034,0.52423006,0.36645254,0.67791885,0.7712855,0.6442717,0.17809425,0.86598015,0.6853512,0.84027094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6973965,0.14886317,0.5734441,0.22268301,0.71367794,0.26257128,0.6912856,0.24460174,0.7942316,0.3253539,0.80400884,0.25017202,0.0,0.0,0.50535023,0.5099337,0.6530964,0.5195991,0.36259252,0.66548204,0.77423877,0.6603147,0.19459975,0.84940654,0.6922632,0.855465
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69832754,0.14595266,0.5692645,0.21676844,0.7227917,0.25983995,0.682892,0.24445567,0.8037982,0.3201243,0.8032624,0.25171286,0.0,0.0,0.5087989,0.50957733,0.66489196,0.5218797,0.35936952,0.65949273,0.7704624,0.6681214,0.19131497,0.844516,0.6805224,0.85444283
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6880194,0.14910957,0.56774855,0.21553084,0.7337753,0.27207193,0.6861718,0.24442357,0.83697915,0.34500834,0.80094504,0.26833764,0.0,0.0,0.51297677,0.5050019,0.6741889,0.52346855,0.3669779,0.6506466,0.7620958,0.6768979,0.20330627,0.84768635,0.66335696,0.8670373
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67584383,0.14792691,0.552383,0.2155477,0.7231379,0.27313334,0.671947,0.24825369,0.8332628,0.35426837,0.7926082,0.27120763,0.0,0.0,0.49934795,0.5069023,0.6645449,0.5239231,0.34625047,0.65874106,0.7536566,0.67393446,0.18602072,0.8535559,0.65510577,0.8618202
0.0,0.0,0.0,0.0,0.0,0.0,0.60062224,0.14011337,0.6812799,0.14321549,0.566987,0.21533947,0.73933774,0.2611247,0.67932284,0.24342567,0.83732635,0.31742302,0.8029284,0.26965582,0.0,0.0,0.5177344,0.50025237,0.6823175,0.51298636,0.36424822,0.65828985,0.7569184,0.6747344,0.20736076,0.8628246,0.6558604,0.8603296
0.62260807,0.15663928,0.63844,0.13936716,0.0,0.0,0.65052944,0.1394582,0.6273332,0.1398172,0.6220342,0.22838368,0.7009187,0.24442987,0.72346073,0.28205484,0.7942565,0.30361646,0.8325776,0.31614408,0.8296439,0.29835105,0.54680425,0.49809015,0.65547675,0.4994017,0.3695582,0.6643957,0.72429556,0.6856705,0.19718204,0.8686885,0.61593777,0.8603659
0.0,0.0,0.0,0.0,0.0,0.0,0.606198,0.14098157,0.67067456,0.1452557,0.57154113,0.22485979,0.73829716,0.26271382,0.6818037,0.27970722,0.8374995,0.34516212,0.828568,0.327148,0.8518735,0.3382574,0.5254927,0.49467152,0.68410856,0.5052366,0.37794676,0.6611504,0.7319982,0.6815867,0.23383471,0.8696383,0.6187135,0.8630946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68063307,0.14460418,0.5497898,0.21778479,0.7483164,0.25919867,0.6499249,0.27121177,0.83197033,0.35548088,0.0,0.0,0.0,0.0,0.5329316,0.47698712,0.70493144,0.49205697,0.40363848,0.65705895,0.71673346,0.6832502,0.25306752,0.8484302,0.60431725,0.8672652
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732483,0.14585386,0.5259726,0.22259913,0.7460743,0.2613,0.6288451,0.31034583,0.85008144,0.3744961,0.0,0.0,0.8515153,0.32482424,0.5100102,0.47251934,0.69013053,0.48472673,0.39644662,0.65280265,0.699066,0.6744084,0.27272984,0.8423878,0.60804236,0.85655695
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6631853,0.14502701,0.50988805,0.22163016,0.732328,0.26021707,0.60256845,0.3066693,0.84255284,0.37421876,0.0,0.0,0.83175254,0.33547556,0.49349982,0.47902787,0.676285,0.49064606,0.37075192,0.65572065,0.6940933,0.6702279,0.24116988,0.8546913,0.5814495,0.860006
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66096115,0.14472547,0.48712063,0.22491881,0.7469818,0.25947765,0.5607305,0.32573664,0.8470772,0.37818846,0.0,0.0,0.84799504,0.33090296,0.48707548,0.469529,0.6887089,0.48190066,0.38368428,0.65182793,0.6746227,0.6767711,0.26555473,0.8336226,0.5757099,0.85236484
0.0,0.0,0.0,0.0,0.0,0.0,0.5410814,0.13739516,0.62929064,0.1429703,0.45530644,0.22547688,0.7470437,0.25505555,0.49911508,0.33293638,0.8485158,0.37978327,0.0,0.0,0.8182612,0.34081763,0.45771945,0.47564957,0.68279207,0.4869868,0.34548205,0.65360165,0.6660448,0.6756388,0.2687756,0.83329666,0.5635626,0.83572996
0.0,0.0,0.0,0.0,0.0,0.0,0.47707695,0.13793015,0.61435175,0.1432832,0.3978072,0.22543645,0.712851,0.25632834,0.41994306,0.32111886,0.8109723,0.37222758,0.0,0.0,0.77356863,0.33673307,0.41222665,0.46212158,0.6429076,0.47256216,0.3241091,0.63783383,0.62083095,0.6541249,0.25563544,0.81346714,0.54199564,0.81995004
0.0,0.0,0.0,0.0,0.0,0.0,0.45257685,0.14055856,0.5996335,0.1441596,0.36024866,0.23416956,0.70686984,0.25798315,0.36511293,0.33283386,0.81856126,0.37188348,0.0,0.0,0.76633424,0.37174997,0.38246962,0.46996132,0.6305657,0.48000154,0.31027073,0.6369765,0.60174465,0.6592934,0.24946757,0.8052173,0.53740263,0.82666177
0.0,0.0,0.0,0.0,0.0,0.0,0.4208053,0.13764419,0.5842682,0.14235663,0.33726338,0.23388608,0.68462217,0.25742668,0.30718234,0.33310598,0.78559107,0.37615043,0.0,0.0,0.7325124,0.39263105,0.36132714,0.47414136,0.6096394,0.47971207,0.28415474,0.6395169,0.5994429,0.6461611,0.24146073,0.8127138,0.55142826,0.80788296
0.0,0.0,0.0,0.0,0.0,0.0,0.40539366,0.13856712,0.56052995,0.14173216,0.31163207,0.2339043,0.6644246,0.25637364,0.2922285,0.3363135,0.7639546,0.38178915,0.0,0.0,0.7236827,0.40078616,0.33289456,0.46799135,0.5880694,0.47615254,0.25312132,0.6330509,0.5771102,0.64565504,0.2184599,0.80717283,0.51986235,0.81064934
0.0,0.0,0.0,0.0,0.0,0.0,0.40463188,0.13820896,0.5762245,0.14155236,0.3215431,0.23582162,0.67645705,0.25516748,0.28583407,0.3359621,0.78398544,0.3713025,0.0,0.0,0.71273375,0.39575472,0.34093755,0.47767892,0.5947665,0.48085234,0.27177215,0.6461818,0.59582406,0.64379346,0.23007648,0.82698935,0.5737391,0.8152177
0.0,0.0,0.0,0.0,0.0,0.0,0.41660318,0.13749565,0.5790308,0.1416802,0.33035752,0.23680079,0.67680466,0.2572758,0.29629272,0.33620048,0.78868073,0.38452017,0.0,0.0,0.69168276,0.39318225,0.34120944,0.47954667,0.5974427,0.48141885,0.27592114,0.6538235,0.6357143,0.62950104,0.25634298,0.848515,0.6236392,0.8019643
0.0,0.0,0.0,0.0,0.0,0.0,0.42217967,0.1384789,0.5901708,0.14194354,0.33726096,0.23756117,0.67327017,0.2579496,0.3151779,0.33610573,0.7833276,0.384989,0.0,0.0,0.67803043,0.38917968,0.34480566,0.4819171,0.59927195,0.48207843,0.2761089,0.660948,0.6531454,0.624648,0.24718194,0.8592362,0.68071026,0.79263586
0.0,0.0,0.0,0.0,0.0,0.0,0.42834115,0.14235163,0.57890546,0.14509346,0.35524556,0.23923633,0.6375224,0.25746217,0.34405765,0.34178635,0.7370474,0.38377196,0.0,0.0,0.69130194,0.40037566,0.35935923,0.47749475,0.5859862,0.48091203,0.29594806,0.6540645,0.6711121,0.6392705,0.24088658,0.84002256,0.7140471,0.8163869
0.0,0.0,0.0,0.0,0.0,0.0,0.42321283,0.14108285,0.56538755,0.14335632,0.3531066,0.23630531,0.6108057,0.25575063,0.34472483,0.33868125,0.7049465,0.38396764,0.0,0.0,0.6560108,0.3947609,0.34571642,0.47953278,0.5613712,0.48210326,0.27704546,0.65964055,0.66913486,0.6354033,0.21045448,0.8605205,0.7299991,0.81279117
0.0,0.0,0.0,0.0,0.0,0.0,0.4069242,0.13688423,0.5380921,0.14051104,0.33747748,0.23424861,0.58902514,0.25772735,0.31451476,0.33069575,0.6787954,0.38599217,0.0,0.0,0.6200853,0.39367384,0.3335498,0.47881383,0.5406357,0.48224476,0.25838134,0.658908,0.6444281,0.63101304,0.19870691,0.8647858,0.70370287,0.80279803
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53911877,0.1445996,0.3651945,0.23642041,0.6031935,0.25684822,0.3426201,0.33480445,0.68596524,0.38513094,0.0,0.0,0.6227169,0.39256108,0.34936276,0.47093225,0.54917306,0.46989024,0.25235307,0.6620065,0.65065664,0.63146764,0.18416521,0.8631409,0.7345728,0.8081774
0.0,0.0,0.0,0.0,0.0,0.0,0.42576882,0.14150468,0.5435336,0.1444635,0.3619663,0.23952548,0.6011562,0.25725576,0.31319654,0.35730973,0.68637735,0.38887903,0.0,0.0,0.6145323,0.3928304,0.35260522,0.48470506,0.5578738,0.4839041,0.25819585,0.66658205,0.65598637,0.6325435,0.1727629,0.8774598,0.754358,0.81316495
0.0,0.0,0.0,0.0,0.0,0.0,0.43259615,0.14203548,0.55016017,0.14419256,0.38099125,0.23884018,0.60306305,0.25176746,0.35434046,0.34731054,0.6896952,0.3754688,0.0,0.0,0.63074946,0.38656002,0.3749914,0.47996083,0.5711746,0.47903904,0.26656434,0.6637475,0.66251355,0.6360257,0.16732712,0.87023693,0.76574993,0.8210042
0.0,0.0,0.0,0.0,0.0,0.0,0.45640725,0.14068562,0.5661574,0.14303108,0.40992317,0.24131466,0.629404,0.24608824,0.37056348,0.36247417,0.7244101,0.37826496,0.49839088,0.3740174,0.6583067,0.38895127,0.40843552,0.4798084,0.5966915,0.47826594,0.30254436,0.66249377,0.6801927,0.6430995,0.17841375,0.8674302,0.76196027,0.82541776
0.0,0.0,0.0,0.0,0.0,0.0,0.4911827,0.14227329,0.58723795,0.1417041,0.4442997,0.2377632,0.6629116,0.24108765,0.39611056,0.3591707,0.75165707,0.37915236,0.5161026,0.37554187,0.6678188,0.39453053,0.44439644,0.4805918,0.6356424,0.476245,0.32613242,0.6676063,0.7154985,0.6412531,0.19056726,0.8560543,0.78404045,0.82948315
0.0,0.0,0.0,0.0,0.0,0.0,0.48952588,0.14248343,0.586499,0.14111386,0.44204462,0.23776054,0.66127944,0.24130476,0.39434698,0.3592787,0.751461,0.3810573,0.51506513,0.37633502,0.66765845,0.39515522,0.4435032,0.48271668,0.6352143,0.4784955,0.32302463,0.67169034,0.71553004,0.64499676,0.18673907,0.8598709,0.78287184,0.8351627
0.0,0.0,0.0,0.0,0.0,0.0,0.5204447,0.14168802,0.6196068,0.13860603,0.47223288,0.23677395,0.69658774,0.23917468,0.4259736,0.3547713,0.78394526,0.37669075,0.5344046,0.36212906,0.7048551,0.38716248,0.48398978,0.4799143,0.676336,0.4749635,0.37221536,0.6741342,0.74737036,0.6466083,0.21329176,0.853375,0.7904835,0.8416996
0.0,0.0,0.0,0.0,0.0,0.0,0.53496593,0.14142923,0.63878137,0.14117314,0.4899583,0.24123655,0.72977585,0.24379277,0.42511314,0.3583116,0.8213304,0.37209928,0.5316421,0.36097184,0.7380644,0.39414033,0.5102102,0.47688338,0.7068056,0.47313237,0.38313112,0.6667777,0.7692008,0.6556447,0.22553818,0.8432114,0.7867084,0.84870416
0.0,0.0,0.0,0.0,0.0,0.0,0.5378922,0.14297284,0.6453581,0.1414133,0.4923339,0.24391595,0.74061114,0.24313511,0.42293832,0.36785224,0.8312895,0.37483352,0.5397816,0.36642742,0.7357562,0.39313543,0.51600546,0.47955418,0.71459216,0.4756481,0.4083485,0.66873467,0.7712546,0.6568925,0.24691696,0.8460435,0.7799568,0.8510989
0.0,0.0,0.0,0.0,0.0,0.0,0.53136986,0.14049558,0.64585656,0.14192384,0.47946814,0.24398807,0.7489058,0.24432406,0.40718904,0.3637597,0.8409755,0.3607442,0.5496549,0.3635807,0.7531617,0.37595582,0.5072195,0.47544026,0.7155673,0.4733383,0.39220998,0.6607205,0.7745013,0.66204417,0.2687745,0.83558804,0.7585686,0.8503693
0.0,0.0,0.0,0.0,0.0,0.0,0.49253535,0.1433321,0.6199676,0.14304936,0.43084705,0.24689533,0.7286756,0.24531335,0.37465578,0.3736748,0.825926,0.36345038,0.0,0.0,0.771311,0.37026966,0.4747225,0.4821018,0.6979125,0.4819721,0.3918412,0.6531035,0.75132,0.66716963,0.2839079,0.81205446,0.7267381,0.8497126
0.0,0.0,0.0,0.0,0.0,0.0,0.47334695,0.14814943,0.59508145,0.14587688,0.4155391,0.24920748,0.704581,0.24753016,0.3521582,0.3763381,0.80990213,0.37428787,0.48092088,0.37355557,0.72539055,0.392045,0.46074533,0.48384365,0.6815507,0.48433837,0.37564704,0.6540445,0.74558806,0.6652864,0.2532945,0.81251943,0.71939236,0.85063964
0.0,0.0,0.0,0.0,0.0,0.0,0.45504153,0.14353485,0.5881329,0.14404309,0.39269188,0.24736474,0.70616496,0.24863453,0.33239675,0.3786704,0.8191992,0.3751729,0.4692104,0.3687761,0.70050526,0.40542713,0.45802012,0.4715952,0.6919164,0.47191492,0.3652829,0.65360343,0.7354277,0.65946835,0.26437813,0.8439845,0.725519,0.83627355
0.0,0.0,0.0,0.0,0.0,0.0,0.4238057,0.1447229,0.5590225,0.14494742,0.3531977,0.24713138,0.68716127,0.24714804,0.27824932,0.38062117,0.8087049,0.37607425,0.448785,0.37694612,0.6925497,0.41289145,0.42283872,0.46854353,0.6679516,0.4692008,0.33826125,0.6436067,0.7242197,0.64831567,0.264868,0.8385328,0.693073,0.8338245
0.0,0.0,0.0,0.0,0.0,0.0,0.39513487,0.14370723,0.5408451,0.14353822,0.32142386,0.24998902,0.6692717,0.24986151,0.25038922,0.38287592,0.8026574,0.38112637,0.4119183,0.37544975,0.6911721,0.41665888,0.3968906,0.4685021,0.65107256,0.4676572,0.3233804,0.6407945,0.71815324,0.637018,0.27243796,0.829723,0.703679,0.8090574
